X1,x_utm34,y_utm34,sitename,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ
3325,126154.6,7136781,site658175,23,23,0.022050925992526192,0.15026681049606375,0.9859286936346586,0.747052122106934,0.17319799856734702,0.03164207112757283
3326,126154.6,7216223,site658370,48,48,0.03863255976610845,0.15026681049606375,0.9905472801066604,0.758959560019078,0.18894555070049057,0.03701942099726099
3327,126154.6,7300961,site658578,101,101,0.05061989770926157,0.15026681049606375,0.99055934130797,0.7634397708102166,0.1913508231673186,0.03834171605040414
3328,126562,6977082,site658774,7,7,0.0033503003108530695,0.15026681049606375,0.9696374113402149,0.7608025608501895,0.18241986781416844,0.034748696184378265
3329,126562,7082597,site658979,28,28,0.0388324920298136,0.15026681049606375,0.9862612764722655,0.7613185830281455,0.19816299578946817,0.04127179005525316
3330,126562,7163669,site659178,33,33,0.03268458298350111,0.15026681049606375,0.98888485886631,0.7828938488904365,0.18754923601418058,0.03689406851419936
3331,126562,7241481,site659369,38,38,0.03387643560669824,0.15026681049606375,0.989207314977741,0.7597711245732337,0.18479490619872943,0.03587871156754682
3332,126562,7323367,site659570,87,87,0.04881709946760047,0.15026681049606375,0.9908375139404955,0.7701975272203958,0.1876491882930598,0.03669430650560324
3333,126969.4,6999896,site659770,13,13,0.005100646479088726,0.15026681049606375,0.9814902906712147,0.656911549023207,0.15825056234621984,0.027062349344253365
3334,126969.4,7106226,site659979,59,59,0.04726865433780156,0.15026681049606375,0.9904715709570648,0.767723733162926,0.18658534928339632,0.036334728560055325
3335,126969.4,7186483,site660176,52,52,0.02711048422866551,0.15026681049606375,0.9912881301677561,0.7884507528802809,0.17529682847718941,0.03163963422188904
3336,126969.4,7266332,site660372,61,61,0.05055496289627163,0.15026681049606375,0.9895078457751044,0.7663168497516968,0.19756399659982413,0.04095981408249374
3337,127376.8,6939601,site660565,71,71,0.04260388130355137,0.15026681049606375,0.9901277414961243,0.7480383128158685,0.1892744221166732,0.037473572072925336
3338,127376.8,7019451,site660761,20,20,0.016812330591407344,0.15026681049606375,0.9865897151296483,0.7276494923350594,0.17372513337076206,0.03225861961048174
3339,127376.8,7124151,site660965,33,33,0.02570664153136294,0.15026681049606375,0.9904880311359342,0.7658184897517551,0.17957406750215354,0.03376142485625395
3340,127376.8,7204001,site661161,46,46,0.035545661018682936,0.15026681049606375,0.9900806387577223,0.7542019302258047,0.18384580281019683,0.035455279361956506
3341,127376.8,7282220,site661353,67,67,0.0513727359170143,0.15026681049606375,0.9895893675127828,0.7687532287039772,0.19233775666503555,0.0388095310090433
3342,127784.2,6954675,site661549,21,21,0.02136807348465347,0.15026681049606375,0.9846269731990259,0.6870969380802975,0.19162919496802353,0.04007767810309688
3343,127784.2,7036561,site661749,21,21,0.025132212174361446,0.15026681049606375,0.987128549454596,0.7833454572810994,0.1963186900379362,0.040492655269328
3344,127784.2,7138818,site661947,21,21,0.02056960286749353,0.15026681049606375,0.9820068466892177,0.713313665787681,0.18590826618801407,0.03711104761622987
3345,127784.2,7217852,site662141,40,40,0.03292189567265052,0.15026681049606375,0.9861828052304383,0.7380516250886733,0.188659444109266,0.03751062115563988
3346,127784.2,7297294,site662336,46,46,0.03643868321486621,0.15026681049606375,0.9898123033253414,0.7580348187815433,0.1863649251307912,0.036326016514673216
3347,128191.6,6970156,site662535,15,15,0.02374368556173763,0.15026681049606375,0.9828370117985927,0.7245274391515548,0.2212627602615846,0.05196546921075606
3348,128191.6,7074857,site662739,17,17,0.01841187716849464,0.15026681049606375,0.9823882470677346,0.7136029417180101,0.18342095332494635,0.03598674578306023
3349,128191.6,7154299,site662934,29,29,0.027405266273549132,0.15026681049606375,0.9920174057852514,0.7915630265780697,0.1795196435428336,0.03300538163566604
3350,128191.6,7234148,site663130,38,38,0.026207291851027596,0.15026681049606375,0.9909374160291822,0.7677509128582688,0.18226561951354256,0.0347046540854741
3351,128191.6,7316849,site663333,65,65,0.04163540330131907,0.15026681049606375,0.9898165777287572,0.7722361786200139,0.18864788873074725,0.037176810611707384
3352,128599,6989711,site663533,13,13,0.017100424445758423,0.15026681049606375,0.9892146452078329,0.7088490878368074,0.20126565920143158,0.04348068037901759
3353,128599,7094004,site663736,29,29,0.02761436295674177,0.15026681049606375,0.9854264601779047,0.7498119679548744,0.19629779320612928,0.04089682093804691
3354,128599,7172631,site663929,32,32,0.03082089557334896,0.15026681049606375,0.984220794743509,0.7350417687350904,0.19413787935908008,0.03989729276695189
3355,128599,7253295,site664127,37,37,0.030102323752206978,0.15026681049606375,0.9904354150087477,0.7581138007873851,0.1829090807142208,0.035103943889029626
3356,128599,7336404,site664331,48,48,0.03328114061115054,0.15026681049606375,0.9896604172977295,0.755410384833498,0.18222384221263196,0.03480873036872466
3357,12898.82,6913121,site664526,17,17,0.01756892239537135,0.15026681049606375,0.9845588461740793,0.7440484759642133,0.19269107120796602,0.03999757626781001
3358,12898.82,6993785,site664724,5,5,0.0032787320820515096,0.15026681049606375,0.9833433383790503,0.7943421225309455,0.1743526315701314,0.030820689358053547
3359,129006.3,6936342,site664919,18,18,0.021021379427943323,0.15026681049606375,0.9854836709560806,0.7532206891891118,0.18706137705888656,0.036861100678944235
3360,129006.3,7015377,site665113,15,15,0.014506894933277822,0.15026681049606375,0.983258351413403,0.7212772838764068,0.1817537144344953,0.035434505320137144
3361,129006.3,7118855,site665313,33,33,0.022878062226536704,0.15026681049606375,0.9899748611314647,0.7994595801156392,0.17287896474631903,0.030692837152746323
3362,129006.3,7197890,site665507,34,34,0.03271860692273482,0.15026681049606375,0.991595495078858,0.7542572926365869,0.1894742040675721,0.03733672911729322
3363,129006.3,7275702,site665698,62,62,0.026711813398147693,0.15026681049606375,0.9924731356107669,0.7614898816014878,0.17652283125054535,0.032079736831600196
3364,129413.7,6946935,site665898,64,64,0.04023072770265818,0.15026681049606375,0.9905174338304942,0.7331161706839431,0.18144782173169435,0.034514267342761994
3365,129413.7,7025154,site666090,13,13,0.018083889485066562,0.15026681049606375,0.9804348175019786,0.7546955936511941,0.1958200221412588,0.040764512222327576
3366,129413.7,7129855,site666293,63,63,0.03213235580819128,0.15026681049606375,0.9909810977662669,0.7653167699794864,0.17952742159125626,0.03362810546956321
3367,129413.7,7208482,site666486,27,27,0.01854213590384437,0.15026681049606375,0.9920256530286808,0.80710324487547,0.17145237886185516,0.029975071614118734
3368,129413.7,7286294,site666677,50,50,0.03292996185304709,0.15026681049606375,0.9913040614134333,0.7696922138453856,0.18195915981548808,0.0345272371467377
3369,129821.1,6955897,site666874,16,16,0.018386074038000196,0.15026681049606375,0.9851313220340089,0.6645531820237502,0.19695629828688127,0.041994157311044666
3370,129821.1,7034117,site667066,39,39,0.03062425825679918,0.15026681049606375,0.989356800351397,0.7577535908658402,0.1814753684488659,0.034642434908178935
3371,129821.1,7137595,site667265,22,22,0.0200343249643838,0.15026681049606375,0.9830727893426735,0.705059164069413,0.17877226375636213,0.03425597669095447
3372,129821.1,7218667,site667464,30,30,0.03587069815024611,0.15026681049606375,0.9894722189363043,0.768625679910238,0.19815416684307519,0.04063144745442486
3373,129821.1,7296887,site667656,45,45,0.035545661018682936,0.15026681049606375,0.9902316761558121,0.7566266746346874,0.18504257228925877,0.035858060940487
3374,130228.5,6964860,site667850,23,23,0.03166614004831181,0.15026681049606375,0.9840250730385578,0.7210998804460254,0.19397913232261188,0.0406503563238517
3375,130228.5,7066301,site668044,45,45,0.042750140347669816,0.15026681049606375,0.9879704918870382,0.7557548355374315,0.19046681985166147,0.03791973130595699
3376,130228.5,7144928,site668237,22,22,0.023823376677418295,0.15026681049606375,0.9839267642694247,0.7233582837128156,0.18353036870239545,0.03582410190658996
3377,130228.5,7226000,site668436,40,40,0.03255456071324664,0.15026681049606375,0.9893677457576175,0.763602573662839,0.18981143657867197,0.03748486379772851
3378,130228.5,7304627,site668629,53,53,0.03386044988235247,0.15026681049606375,0.9911239176382922,0.7686536188548038,0.184105960935664,0.03511820114280742
3379,130635.9,6971378,site668821,35,35,0.0425368329948574,0.15026681049606375,0.9859601237248888,0.7692388130283667,0.20391108292949942,0.044639293652699925
3380,130635.9,7071597,site669012,35,35,0.03906201349052639,0.15026681049606375,0.9881516529327683,0.772544210664338,0.19647262532569493,0.040650307715035285
3381,130635.9,7151447,site669208,29,29,0.031042507552954148,0.15026681049606375,0.9883468310159012,0.7607918742487736,0.18615813444776758,0.03661484233684209
3382,130635.9,7234148,site669410,46,46,0.04573049581140021,0.15026681049606375,0.9878610605121894,0.7852910998429312,0.1958860108310717,0.040108298211544546
3383,130635.9,7313183,site669604,46,46,0.036831810504967366,0.15026681049606375,0.9896366502731,0.7427754202723362,0.18598215204357355,0.03650171252143977
3384,131043.3,6981970,site669801,18,18,0.025884214101225687,0.15026681049606375,0.9862575716129168,0.7650817599667225,0.18860066651606353,0.03781876689053812
3385,131043.3,7083004,site669994,49,49,0.04891408722871055,0.15026681049606375,0.989191065171953,0.7911525089937026,0.1965385495498334,0.04031361576609887
3386,131043.3,7161632,site670187,40,40,0.03036989790743162,0.15026681049606375,0.9906319831263498,0.7760499021288583,0.17871172429258336,0.033282380661995924
3387,131043.3,7245555,site670392,51,51,0.03244817527797186,0.15026681049606375,0.9909083004140733,0.7803844170404421,0.17993525128866356,0.0335713983921791
3388,131043.3,7324590,site670586,68,68,0.048816309451900616,0.15026681049606375,0.9899755549970729,0.7583008874228626,0.1945966147228918,0.03991248799247442
3389,131450.7,6992155,site670781,29,29,0.019679661980057182,0.15026681049606375,0.9836176360065161,0.6936003965869983,0.17401565274589598,0.03298583199099204
3390,131450.7,7093597,site670975,23,23,0.029114157667686835,0.15026681049606375,0.9860902713208893,0.792870048064813,0.19642379462553353,0.04042957417371739
3391,131450.7,7174261,site671173,23,23,0.031285843663392765,0.15026681049606375,0.989060161624578,0.7770251671976275,0.1980713928754227,0.04057323450800325
3392,131450.7,7258999,site671380,73,73,0.026858772754227638,0.15026681049606375,0.9923568459790254,0.7657926212263042,0.17784938838165448,0.032674715415010075
3393,131450.7,7340478,site671580,124,124,0.05952857921861447,0.15026681049606375,0.9918998016712852,0.7633343504013869,0.18901339132456507,0.037375500661467574
3394,131858.1,7008451,site671772,13,13,0.00911830527939467,0.15026681049606375,0.9892715832709053,0.7876858208934916,0.16460418155174378,0.027789974422533836
3395,131858.1,7113559,site671974,28,28,0.020481728788325045,0.15026681049606375,0.99181679506564,0.7702172732342739,0.1731669909476464,0.030883892250441965
3396,131858.1,7194631,site672173,21,21,0.03652071107880959,0.15026681049606375,0.9847158756798285,0.7886474227328076,0.2042312000980933,0.043715770507547665
3397,131858.1,7276110,site672372,74,74,0.02826702914146546,0.15026681049606375,0.9930552750373001,0.7728313954063241,0.17561315335975242,0.03168314916201698
3398,132265.5,6949786,site672578,18,18,0.0180727982431047,0.15026681049606375,0.983073873714943,0.7134475550664208,0.17755111029081852,0.034377698616451124
3399,132265.5,7028414,site672771,71,71,0.042646520223966894,0.15026681049606375,0.9918944895214937,0.7401615085752087,0.18457390577841978,0.03561676448123941
3400,132265.5,7133929,site672973,56,56,0.029011154330813613,0.15026681049606375,0.9908049797171806,0.7784249813087313,0.18097630402183182,0.034106620997470666
3401,132265.5,7216223,site673174,29,29,0.024876688332255942,0.15026681049606375,0.9918753167283534,0.7859458931605271,0.176709792710593,0.032022552495404505
3402,132265.5,7297702,site673374,57,57,0.03457759029903858,0.15026681049606375,0.9906493396840597,0.7673311693778181,0.18046257878239405,0.03379087384610694
3403,132672.9,6968119,site673576,38,38,0.0460754891370351,0.15026681049606375,0.9854046866751514,0.7891692480045893,0.20426152426678093,0.044595016211571366
3404,132672.9,7070375,site673770,42,42,0.041092424623520474,0.15026681049606375,0.9890711643353897,0.7576541862578098,0.19073476061968225,0.03814584655035903
3405,132672.9,7155521,site673979,27,27,0.018079507594939728,0.15026681049606375,0.9878875060248475,0.7258638862645362,0.17589878877420742,0.03258925177848897
3406,132672.9,7238222,site674182,41,41,0.03712424238836761,0.15026681049606375,0.9885147342247014,0.7536526611927393,0.1871931272645661,0.03649026021795405
3407,132672.9,7319293,site674381,98,98,0.050992600634820244,0.15026681049606375,0.9916693820630024,0.7640826417446291,0.1906228361223192,0.03803053715941223
3408,13306.21,6897640,site674582,9,9,0.005972805887248701,0.15026681049606375,0.9789039368551711,0.6784127310268059,0.19954113831683373,0.04318229287676569
3409,13306.21,6979119,site674782,24,24,0.015610622369128623,0.15026681049606375,0.9854149038512827,0.7143187766957135,0.16821233583532955,0.03043121898603775
3410,13306.21,7058153,site674976,32,32,0.02148537615176582,0.15026681049606375,0.986624531805259,0.7431541953916525,0.1794268510468241,0.0339097570688809
3411,133080.3,6996229,site675167,15,15,0.007597054968039288,0.15026681049606375,0.9886188407586357,0.7209143438737954,0.1621233335233039,0.02700412408584723
3412,133080.3,7107041,site675380,35,35,0.025664524883613708,0.15026681049606375,0.9904338737166468,0.7890581796746429,0.17575055366719328,0.03172268510873144
3413,133080.3,7186075,site675574,42,42,0.025049784613210727,0.15026681049606375,0.9914084604258193,0.7843511970734267,0.17544676914689575,0.031718429511101896
3414,133080.3,7272443,site675786,62,62,0.026913253607457374,0.15026681049606375,0.9923113111202341,0.7652802053833503,0.17672333048085226,0.03215461856379793
3415,133487.7,6938787,site675986,79,79,0.052067781131872035,0.15026681049606375,0.989620757729973,0.7510521755092484,0.1920475472095391,0.03860585193918256
3416,133487.7,7016599,site676177,18,18,0.0133592238944785,0.15026681049606375,0.9820785892215466,0.7325066558535873,0.16602239828541904,0.030082640328649494
3417,133487.7,7128225,site676391,42,42,0.02527833949066749,0.15026681049606375,0.9919067218081674,0.7741179892624545,0.17256842490188148,0.030564075060274556
3418,133487.7,7213371,site676598,45,45,0.03289619424400337,0.15026681049606375,0.9902855335912147,0.7841835961378104,0.18289642540326534,0.03459099810630807
3419,133487.7,7292405,site676792,50,50,0.03121585528851145,0.15026681049606375,0.9913884602239991,0.7369985006260896,0.18058319567504003,0.03400413779823797
3420,133895.1,6956712,site676988,25,25,0.03268213619694814,0.15026681049606375,0.9883722052682292,0.7360215179996951,0.19820812202392324,0.042207305594286725
3421,133895.1,7037376,site677186,72,72,0.04384014194156373,0.15026681049606375,0.9905733717187861,0.7487226380770529,0.1870683650697459,0.036521253917455
3422,133895.1,7146151,site677392,39,39,0.03109771343225157,0.15026681049606375,0.9904177268432911,0.772188945959307,0.18111075884269762,0.03388438322200299
3423,133895.1,7230074,site677598,40,40,0.0407649664492834,0.15026681049606375,0.9901012267525102,0.790201557765908,0.19470208364198455,0.03915158396704687
3424,133895.1,7309109,site677792,50,50,0.03323369823048376,0.15026681049606375,0.9909688810089808,0.7560536285008824,0.17957293094954518,0.03360565680013012
3425,134302.5,6976674,site677995,47,47,0.03396617715155496,0.15026681049606375,0.989280887382326,0.730580789955481,0.1864926637584785,0.03669887427344085
3426,134302.5,7083412,site678197,37,37,0.03821388908654952,0.15026681049606375,0.9875887171507257,0.7821618351482804,0.19579801148052053,0.040132748892267735
3427,134302.5,7167743,site678404,21,21,0.023024923968977058,0.15026681049606375,0.984514105259137,0.7076292307532998,0.1911881200110752,0.03904379293465194
3428,134302.5,7253295,site678610,35,35,0.024113514653882548,0.15026681049606375,0.9903663180691062,0.7501253321813431,0.17896647028675716,0.033574928918899564
3429,134302.5,7331923,site678803,64,64,0.0408986970982316,0.15026681049606375,0.990392117299065,0.7798368430854113,0.18636776123863041,0.036220306889091496
3430,134709.9,6997859,site679002,18,18,0.011462181235473184,0.15026681049606375,0.9880166002874101,0.7470968368620585,0.15963685048132534,0.026263409583839218
3431,134709.9,7104189,site679203,41,41,0.02402084653586355,0.15026681049606375,0.9911145371182432,0.7555242477729616,0.1768553940067728,0.03269249110948516
3432,134709.9,7188112,site679409,34,34,0.026294695440805958,0.15026681049606375,0.9906302613486002,0.7862383825159084,0.17961255963414086,0.03329407706881718
3433,134709.9,7272443,site679614,74,74,0.02704239354253683,0.15026681049606375,0.9923848342674143,0.7710988307003437,0.17766715308440686,0.03259882790992794
3434,135117.3,6939194,site679814,84,84,0.05406116757771308,0.15026681049606375,0.9890749913926866,0.756162602850481,0.19646175511981676,0.04072637016421684
3435,135117.3,7017821,site680007,54,54,0.03913481252205297,0.15026681049606375,0.9895245456995081,0.7575984607415595,0.1800922813485655,0.0339540618579909
3436,135117.3,7126596,site680213,44,44,0.022524209236936682,0.15026681049606375,0.9931901663294911,0.7653794649723704,0.17049332864655078,0.02981850953385767
3437,135117.3,7211741,site680415,66,66,0.02835653970939283,0.15026681049606375,0.9923235221946602,0.782503811924669,0.17721135370458185,0.03223593729097653
3438,135117.3,7290776,site680609,45,45,0.029770111390014092,0.15026681049606375,0.9897715433492886,0.7897723479569305,0.17695132154529566,0.03227104615752809
3439,135524.7,6958749,site680811,17,17,0.019750712701022296,0.15026681049606375,0.9827330404874022,0.7322792384590893,0.18684771607656184,0.03816180771713744
3440,135524.7,7063042,site681005,45,45,0.02875473813556163,0.15026681049606375,0.9894262648363218,0.7753375063822469,0.18102430732009556,0.034038973748993194
3441,135524.7,7143706,site681203,20,20,0.03054001660776456,0.15026681049606375,0.9851844271383842,0.793893285514054,0.19940992593801338,0.041263327542633003
3442,135524.7,7227630,site681404,36,36,0.03410580488588567,0.15026681049606375,0.9908594877276741,0.7607724786595695,0.18973271897283678,0.0374457163906115
3443,135524.7,7305849,site681596,42,42,0.036582647991587586,0.15026681049606375,0.9886142400833631,0.7721810978851975,0.18643326569373297,0.03624406791910364
3444,135932.1,6970971,site681796,42,42,0.03158305349744033,0.15026681049606375,0.9895719868438944,0.7254584819956784,0.1859514559379611,0.03662789872506829
3445,135932.1,7075264,site681989,15,15,0.016275381573043896,0.15026681049606375,0.9830037186778677,0.7270870616646498,0.1961848624286316,0.04085705041353551
3446,135932.1,7155928,site682187,30,30,0.023399205947832714,0.15026681049606375,0.9863317666823446,0.7187936599039018,0.18415944501775305,0.03595834048202099
3447,135932.1,7241481,site682392,35,35,0.039813489240276945,0.15026681049606375,0.9882935361245605,0.7782340174709313,0.19992822230491875,0.041729811023870696
3448,135932.1,7320923,site682587,58,58,0.034071225097025176,0.15026681049606375,0.990829143959477,0.7435131664423721,0.18138572246998752,0.03434599261161994
3449,136339.5,6985637,site682790,10,10,0.008886293755752714,0.15026681049606375,0.9812358783888654,0.676576704692649,0.19411190271083817,0.04095172567822169
3450,136339.5,7091152,site682985,30,30,0.024340888939147595,0.15026681049606375,0.9845460009667398,0.7082372728236802,0.18234220737842452,0.03568739430829175
3451,136339.5,7174261,site683189,29,29,0.021462701874887694,0.15026681049606375,0.9886254638855966,0.7503882313904315,0.18338011583681676,0.03529705172201878
3452,136339.5,7260221,site683397,74,74,0.030163967427129904,0.15026681049606375,0.9920857658743416,0.7783091639999599,0.17853815324698724,0.032880711095002006
3453,136339.5,7340478,site683590,74,74,0.04787474953630115,0.15026681049606375,0.9908238070602642,0.7632311285693609,0.1857711577514764,0.03627736113048752
3454,136746.9,6999488,site683785,13,13,0.0047296743388668535,0.15026681049606375,0.9887320938721684,0.7545917778993,0.1526546724282682,0.02360486268047626
3455,136746.9,7105819,site683981,36,36,0.029414894220562336,0.15026681049606375,0.9866899856476298,0.7968450544985193,0.19072395223155744,0.03824754741864764
3456,136746.9,7189742,site684187,24,24,0.011523778528307299,0.15026681049606375,0.9924455102042804,0.7444924678486929,0.16135700472444434,0.026438301860414227
3457,136746.9,7272443,site684389,59,59,0.028166800386986563,0.15026681049606375,0.9919920374406164,0.7822570346173814,0.1768969267276249,0.03220538110558049
3458,13713.61,6845086,site684585,20,20,0.014680869835558018,0.15026681049606375,0.9865229640436582,0.732136220162783,0.17185438784416282,0.0318275864897136
3459,13713.61,6924528,site684780,8,8,0.005934116609611502,0.15026681049606375,0.9714072481544875,0.6691399140698742,0.1807498541100105,0.03670012443534611
3460,13713.61,7008859,site684987,15,15,0.012608706777997032,0.15026681049606375,0.9873555981597232,0.7926481740660252,0.1627166643874532,0.027228496749682286
3461,137154.2,6945305,site685178,29,29,0.02461398586863759,0.15026681049606375,0.9896773660618947,0.7251351133916624,0.1830212510618989,0.035375879197125364
3462,137154.2,7024340,site685372,63,63,0.03281348512738696,0.15026681049606375,0.9918500885410517,0.7458750611572851,0.18498003383824216,0.03573582098092952
3463,137154.2,7131892,site685571,27,27,0.024395783288711,0.15026681049606375,0.9891049026595279,0.7917812149005822,0.17622538565605575,0.032086443079956485
3464,137154.2,7217445,site685780,53,53,0.029869386743803395,0.15026681049606375,0.9906631572113841,0.7823512172450043,0.17570303869209786,0.031818112612571246
3465,137154.2,7296887,site685975,28,28,0.02392693365984869,0.15026681049606375,0.9900030293094632,0.7812765241862591,0.17871489666635296,0.03293122901969289
3466,137561.6,6956305,site686172,17,17,0.014005409263103254,0.15026681049606375,0.9787645909262804,0.7124240021416889,0.16843134118572156,0.031119000241356304
3467,137561.6,7034117,site686363,61,61,0.03449837651558112,0.15026681049606375,0.9904308143602633,0.7723708414933276,0.186876667110752,0.036366006310790525
3468,137561.6,7140854,site686558,23,23,0.027055827967356956,0.15026681049606375,0.9855121978485232,0.7820168833626712,0.20563381296844155,0.04419921395407774
3469,137561.6,7223963,site686761,35,35,0.03584294491274542,0.15026681049606375,0.9877004621633363,0.76337639901625165,0.19249931722891947,0.03903778849139475
3470,137561.6,7302998,site686955,39,39,0.03197830076947753,0.15026681049606375,0.987612235603356,0.7585947260435941,0.1890720435532205,0.03741173447670938
3471,137969,6961193,site687150,13,13,0.01310818534138705,0.15026681049606375,0.974704148938275,0.6903877790427494,0.18560028968143497,0.037743533461160966
3472,137969,7067523,site687344,36,36,0.039925516018174435,0.15026681049606375,0.9869333124092846,0.7722617570619444,0.19681777707028522,0.040688601120168075
3473,137969,7149002,site687544,36,36,0.04324900872472683,0.15026681049606375,0.9876267327171233,0.7510205651353047,0.1877695299985979,0.037343161043079026
3474,137969,7234963,site687754,52,52,0.05847613692592814,0.15026681049606375,0.9881488930990195,0.7656821535451108,0.20042708981378288,0.04214304540385593
3475,137969,7313183,site687946,52,52,0.032648964619074,0.15026681049606375,0.9904284011473492,0.749415548379506,0.18327078689130333,0.03494025359905406
3476,138376.4,6969749,site688137,60,60,0.049019972587918535,0.15026681049606375,0.9877702051296808,0.7580897009927096,0.1978863863248571,0.04128286021135266
3477,138376.4,7076486,site688331,26,26,0.027333425851863234,0.15026681049606375,0.9885310432168516,0.7427988851775431,0.1870070029457653,0.03666222816917778
3478,138376.4,7155521,site688525,25,25,0.02534104391887489,0.15026681049606375,0.9808140693615812,0.684111320963803,0.19109069466923376,0.039351457676318126
3479,138376.4,7242703,site688738,41,41,0.04239586333563425,0.15026681049606375,0.9874120551304082,0.773037930520168,0.19485112971027577,0.03964873662864626
3480,138376.4,7321738,site688932,54,54,0.02875638743924255,0.15026681049606375,0.9914128681535571,0.7718792168329148,0.17547585583807998,0.0317204223875567
3481,138783.8,6980341,site689129,67,67,0.050271104046285965,0.15026681049606375,0.9889191896093538,0.7545911430706935,0.19052616604622022,0.03856710564689301
3482,138783.8,7086671,site689322,31,31,0.03762561214011798,0.15026681049606375,0.9884276419611512,0.7771803302688318,0.18962049973857473,0.037543481182968595
3483,138783.8,7165298,site689515,27,27,0.02775898840505807,0.15026681049606375,0.9863100014148148,0.7568644897217216,0.19839566029611683,0.041447924396150325
3484,138783.8,7254518,site689730,32,32,0.02134265647288444,0.15026681049606375,0.991054567603901,0.7849021168130658,0.1741359919551691,0.031046647689901733
3485,138783.8,7333145,site689923,91,91,0.056946508932684346,0.15026681049606375,0.9926445138295702,0.7645213344972284,0.19099242437288616,0.03806152886920546
3486,139191.2,6991748,site690122,20,20,0.016812330591407344,0.15026681049606375,0.9864747567242392,0.7271588223617944,0.1743642989334974,0.032418535213829876
3487,139191.2,7099300,site690317,31,31,0.02391870992545317,0.15026681049606375,0.9892039051024173,0.7420250955806809,0.17875144954035047,0.033604346452597175
3488,139191.2,7181594,site690519,20,20,0.014082254951201138,0.15026681049606375,0.9890158393628363,0.7324179915504881,0.16566290598639372,0.02849961571789767
3489,139191.2,7271221,site690734,31,31,0.023951247813598933,0.15026681049606375,0.9904846155697217,0.810151663066951,0.17783549005846921,0.032236143450353784
3490,139191.2,7356774,site690930,64,64,0.03914238429743078,0.15026681049606375,0.9910690234143104,0.7483846891593062,0.18583566969495635,0.03622015678100008
3491,139598.6,7005192,site691121,29,29,0.01890018759994259,0.15026681049606375,0.9889737269018575,0.7646752685507747,0.17443076451135675,0.03145677642294888
3492,139598.6,7113559,site691317,24,24,0.02415041000511587,0.15026681049606375,0.9868407666562113,0.7642345108535142,0.17563194650711425,0.032516344020792856
3493,139598.6,7204815,site691532,18,18,0.0239466821336733,0.15026681049606375,0.986074043904774,0.7658633813521274,0.19487885392419374,0.039648241253439014
3494,139598.6,7286702,site691732,50,50,0.026162842009220828,0.15026681049606375,0.9908522823436808,0.8017106003873538,0.17823938409428774,0.032700567080080296
3495,140006,6941638,site691928,11,11,0.004564373243154891,0.15026681049606375,0.9892162079179678,0.797616945191735,0.14940712003968676,0.022643162751526873
3496,140006,7020673,site692122,67,67,0.03676266624717813,0.15026681049606375,0.9914466306595211,0.7381021482767209,0.18734508158387497,0.03662990691905611
3497,140006,7129447,site692319,31,31,0.032622385201363874,0.15026681049606375,0.9880917546496379,0.7885292477649131,0.18988041645259843,0.03741189836386913
3498,140006,7218667,site692528,39,39,0.02883609908140778,0.15026681049606375,0.9912450294792999,0.7639540600249177,0.1817978635828468,0.03447257604420171
3499,140006,7301368,site692727,72,72,0.0457252574988607,0.15026681049606375,0.992416721001866,0.7622190346821027,0.18677543995843207,0.03637474535420237
3500,140413.4,6954268,site692925,11,11,0.005674937046181819,0.15026681049606375,0.985052987786804,0.7615176819054452,0.15975989333595855,0.027024247204694474
3501,140413.4,7064264,site693117,51,51,0.05005937214276235,0.15026681049606375,0.9886925169865775,0.7615060102570018,0.19490016365889465,0.04006214549265141
3502,140413.4,7145743,site693317,34,34,0.028578944603941187,0.15026681049606375,0.9885470257842883,0.7622236714615873,0.17983527367147173,0.03349737643001187
3503,140413.4,7237814,site693532,48,48,0.05166338589505471,0.15026681049606375,0.9876800372454939,0.7965340070507904,0.20038650728585183,0.04156368454690144
3504,140413.4,7319293,site693728,62,62,0.03989131239547858,0.15026681049606375,0.9915642415473279,0.7839776846267074,0.18658208393099093,0.0360852731777988
3505,140820.8,6978711,site693925,64,64,0.048830684412453786,0.15026681049606375,0.9889953353393952,0.7481715603775965,0.19324163204961284,0.03971939623048517
3506,140820.8,7085856,site694116,36,36,0.03095037414713881,0.15026681049606375,0.9917090393670073,0.7706844714825598,0.1823487814172234,0.03464824703256084
3507,140820.8,7168150,site694318,24,24,0.0263038605635023,0.15026681049606375,0.9857485539311747,0.7194493877913437,0.1969390664123031,0.04117998174317588
3508,140820.8,7258999,site694531,36,36,0.031171666080376772,0.15026681049606375,0.9899596254238271,0.7611502608065028,0.18860599475299622,0.03707319191895487
3509,140820.8,7341700,site694724,49,49,0.030661666673105686,0.15026681049606375,0.9911864888766453,0.7541183527154237,0.1815844049918856,0.034133293369159656
3510,14121,6901714,site694917,9,9,0.005554335798257049,0.15026681049606375,0.9774421073356129,0.680447498618872,0.19402240872673368,0.04110229957666114
3511,14121,6981970,site695114,15,15,0.008857520837450634,0.15026681049606375,0.9894048132385295,0.7252043771938337,0.1679791292874438,0.02951893889507134
3512,14121,7060598,site695307,26,26,0.01642013855280302,0.15026681049606375,0.9855192593605553,0.7671077976359555,0.17769178498203092,0.03323555537309652
3513,141228.2,7006007,site695498,18,18,0.007631508366423747,0.15026681049606375,0.9867763245888953,0.7284327567465397,0.1611768167707514,0.0268758347404927
